Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance_%,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Lab_Score,Extra_Credit,Study_Hours_Per_Week,Total_Score,Grade
S10024,Ali,White,student9024@university.edu,Male,24,Business,83.18,38.26,70.34,85.49,98.67,63.66,92.31,42.68,4.13,6.9,67.9055,D
S10025,James,Clark,student9025@university.edu,Female,23,CS,84.53,79.72,80.16,85.37,97.78,20.41,22.39,92.54,7.55,13.7,74.448,C
S10026,Zara,Robinson,student9026@university.edu,Male,18,Mathematics,73.98,44.77,85.35,51.52,49.39,59.99,31.6,83.1,7.83,11.8,59.779,F
S10027,Priya,Jones,student9027@university.edu,Female,18,Mathematics,59.04,53.0,58.05,78.46,79.53,30.85,70.96,54.16,6.91,19.5,61.7335,D
S10028,Ali,Smith,student9028@university.edu,Male,21,Mathematics,96.48,75.8,87.22,53.82,51.51,22.41,27.19,89.0,8.54,6.8,66.6295,D
S10029,Ethan,Jones,student9029@university.edu,Female,20,CS,90.48,86.35,52.49,74.4,87.42,27.56,26.01,40.85,3.49,5.6,63.258,D
S10030,Priya,Walker,student9030@university.edu,Male,18,Mathematics,52.2,47.68,83.27,74.04,69.34,25.89,91.09,60.37,2.44,16.6,68.363,D
S10031,Lucas,Williams,student9031@university.edu,Female,25,Mathematics,58.61,65.89,43.05,82.03,73.31,21.38,58.44,52.19,2.56,8.2,58.5455,F
S10032,Noah,Wilson,student9032@university.edu,Male,23,Engineering,99.27,74.0,42.77,41.09,82.38,70.84,53.56,97.08,9.94,4.4,59.4845,F
S10033,Omar,Jones,student9033@university.edu,Female,18,Business,87.46,47.49,52.47,72.27,78.5,38.96,34.38,61.99,6.34,14.3,54.7895,F
S10034,Ahmed,Clark,student9034@university.edu,Male,24,Engineering,98.52,30.56,86.07,75.17,65.86,72.67,37.55,90.35,2.38,15.0,63.2285,D
S10035,Noah,Wilson,student9035@university.edu,Male,19,Mathematics,90.72,94.92,52.46,72.58,48.23,73.61,57.62,61.25,8.08,14.7,67.683,D
S10036,Priya,Taylor,student9036@university.edu,Female,18,CS,76.24,99.63,97.23,82.83,88.44,54.89,79.36,94.87,5.63,13.9,90.769,A
S10037,David,Jones,student9037@university.edu,Female,22,CS,58.3,54.46,47.51,96.64,80.93,32.06,36.86,62.91,0.26,3.3,58.8915,F
S10038,Ali,Clark,student9038@university.edu,Male,20,Engineering,77.3,79.15,65.72,73.8,68.24,73.01,14.03,40.32,3.29,9.5,64.467,D
S10039,John,Walker,student9039@university.edu,Female,25,Mathematics,69.12,33.2,30.82,50.88,55.17,66.96,54.34,60.47,8.64,1.7,42.5005,F
S10040,Liam,Clark,student9040@university.edu,Male,20,Engineering,95.02,61.92,93.89,43.18,90.92,73.47,67.71,96.23,6.61,6.5,74.472,C
S10041,Fatima,Lewis,student9041@university.edu,Female,23,Engineering,95.72,51.37,80.33,57.96,70.12,14.87,41.95,85.31,7.21,10.5,61.8515,D
S10042,Lucas,Clark,student9042@university.edu,Female,24,Business,81.51,96.74,77.04,77.3,69.83,98.95,99.69,66.19,8.39,8.8,84.101,B
S10043,Ahmed,Taylor,student9043@university.edu,Female,20,CS,73.67,86.53,31.28,40.08,70.95,96.29,47.45,81.71,0.58,15.7,57.7685,F
S10044,Aisha,Martin,student9044@university.edu,Female,20,Business,85.08,45.59,80.17,68.26,40.65,71.25,33.33,33.48,3.69,8.9,58.322,F
S10045,Noah,Garcia,student9045@university.edu,Male,22,Engineering,78.14,62.55,64.1,83.75,90.0,33.69,92.0,50.57,2.95,12.5,69.843,D
S10046,Ethan,Martinez,student9046@university.edu,Female,20,Mathematics,63.42,74.11,89.64,45.6,89.42,26.2,39.91,44.39,4.66,8.1,68.722,D
S10047,John,Lewis,student9047@university.edu,Male,19,Engineering,54.79,73.85,66.17,60.26,88.27,28.24,36.27,82.24,2.47,9.0,65.3305,D
S10048,Noah,Wilson,student9048@university.edu,Female,24,Mathematics,99.27,73.1,47.08,58.17,97.99,56.87,74.32,71.32,0.67,5.6,64.765,D
S10049,David,Williams,student9049@university.edu,Female,20,Mathematics,96.01,35.78,89.8,83.14,83.94,25.59,65.43,42.88,7.48,14.0,66.7165,D
S10050,Priya,Lewis,student9050@university.edu,Female,18,Mathematics,90.54,30.58,45.13,99.76,52.44,42.44,48.31,50.87,0.99,11.1,50.8885,F
S10051,Priya,Anderson,student9051@university.edu,Male,24,Mathematics,86.07,55.86,62.71,54.29,41.53,41.6,17.56,66.9,1.77,12.2,52.2555,F
S10052,Ahmed,Brown,student9052@university.edu,Male,18,CS,91.05,85.77,62.75,59.45,90.22,36.12,76.38,41.85,4.1,7.6,69.7435,D
S10053,Fatima,Thomas,student9053@university.edu,Female,23,Engineering,84.86,94.01,73.87,55.36,41.04,32.85,46.96,74.0,3.32,2.8,68.11,D
S10054,Noah,Smith,student9054@university.edu,Male,23,Engineering,82.97,79.28,63.3,98.84,60.25,64.11,28.01,41.21,9.12,15.4,67.728,D
S10055,David,Jones,student9055@university.edu,Male,18,CS,85.09,89.28,63.15,48.56,72.13,25.31,92.87,31.19,2.05,8.7,67.874,D
S10056,Sara,Harris,student9056@university.edu,Male,20,Mathematics,74.15,45.21,76.45,59.81,84.57,62.18,54.29,79.83,7.53,9.0,64.1955,D
S10057,Emma,Garcia,student9057@university.edu,Male,24,Mathematics,59.56,90.5,80.65,41.3,88.83,50.08,56.97,42.0,7.62,18.8,72.199,C
S10058,John,Garcia,student9058@university.edu,Male,23,Mathematics,86.19,58.07,62.61,53.54,64.22,30.4,44.38,69.97,9.12,4.4,57.21,F
S10059,Maria,Williams,student9059@university.edu,Female,21,Mathematics,75.86,92.41,66.54,79.47,79.93,56.3,50.7,87.06,8.92,10.9,75.216,C
S10060,Zara,White,student9060@university.edu,Female,23,Business,79.75,35.42,30.36,69.16,77.72,76.77,89.22,32.63,4.8,10.2,50.501,F
S10061,Sara,Garcia,student9061@university.edu,Female,23,CS,54.81,90.78,72.89,44.05,96.75,12.07,74.22,90.8,9.68,8.8,73.41,C
S10062,Priya,Walker,student9062@university.edu,Male,19,CS,72.65,72.73,42.18,74.17,59.51,25.32,60.81,63.21,2.76,6.4,58.4205,F
S10063,Ravi,Wilson,student9063@university.edu,Female,22,Business,90.47,63.43,58.88,70.32,56.07,78.48,17.4,90.46,0.47,12.4,59.8635,F
S10064,Ali,Robinson,student9064@university.edu,Male,25,CS,68.95,84.46,35.93,44.0,90.33,83.69,32.58,97.2,4.68,15.8,59.8295,F
S10065,Sofia,Smith,student9065@university.edu,Female,23,Engineering,86.79,86.95,43.97,75.17,56.02,76.12,34.59,98.39,3.37,12.3,63.9905,D
S10066,Omar,Clark,student9066@university.edu,Male,22,Business,92.63,36.56,40.52,51.22,89.35,85.36,45.6,66.65,1.54,15.5,50.0745,F
S10067,Nora,Williams,student9067@university.edu,Female,20,Engineering,63.13,73.73,43.73,72.96,72.49,29.51,50.76,37.27,8.68,19.0,58.1595,F
S10068,Ravi,Thomas,student9068@university.edu,Female,18,Engineering,72.73,46.07,50.03,69.69,41.55,13.6,13.35,55.53,0.07,9.1,45.9265,F
S10069,John,Johnson,student9069@university.edu,Female,22,Mathematics,92.23,90.23,98.19,65.49,68.93,66.37,79.06,90.57,1.68,14.8,84.484,B
S10070,Ahmed,Harris,student9070@university.edu,Female,21,Engineering,61.11,74.28,88.75,96.12,78.57,28.62,20.85,32.23,3.28,16.7,72.5975,C
S10071,Zara,Smith,student9071@university.edu,Female,24,Business,53.0,46.4,57.43,61.72,76.29,81.93,25.2,73.35,7.75,7.7,56.0,F
S10072,Ethan,Jones,student9072@university.edu,Male,19,CS,63.67,85.3,58.63,64.54,67.45,91.85,36.41,75.43,0.07,13.7,67.345,D
S10073,Liam,Walker,student9073@university.edu,Male,24,Mathematics,94.09,42.16,51.8,40.85,53.47,18.66,27.12,64.17,9.7,11.0,44.408,F
S10074,Lucas,Walker,student9074@university.edu,Male,25,CS,57.25,74.67,61.19,98.28,72.42,66.13,75.11,90.86,6.19,2.6,74.369,C
S10075,Maria,Taylor,student9075@university.edu,Male,24,Engineering,86.34,76.3,51.77,79.98,88.62,18.57,21.19,74.26,5.13,17.9,62.2255,D
S10076,David,Garcia,student9076@university.edu,Female,22,Mathematics,57.62,62.28,70.61,92.23,99.29,78.42,25.42,72.0,0.64,1.2,70.5795,C
S10077,David,White,student9077@university.edu,Female,21,Mathematics,77.63,86.17,36.75,55.2,80.84,25.6,47.26,61.93,0.24,3.0,58.034,F
S10078,John,Davis,student9078@university.edu,Male,24,Business,88.38,88.5,31.71,61.53,94.18,23.69,15.08,97.34,7.94,7.8,57.845,F
S10079,Aisha,Martin,student9079@university.edu,Female,23,Business,86.13,65.81,84.6,86.96,81.46,64.59,77.55,71.91,8.03,8.6,77.6025,C
S10080,Noah,Johnson,student9080@university.edu,Female,21,Engineering,80.51,91.71,75.27,88.08,61.92,90.17,92.9,61.45,3.94,18.4,81.7835,B
S10081,Ali,Jones,student9081@university.edu,Male,24,Mathematics,84.1,92.54,48.1,87.56,65.13,15.94,42.34,67.59,7.8,16.8,65.6225,D
S10082,Fatima,Thomas,student9082@university.edu,Male,18,Mathematics,52.46,41.95,66.7,88.21,72.65,13.74,38.79,64.39,4.88,18.5,58.7795,F
S10083,Ali,Johnson,student9083@university.edu,Male,19,Mathematics,87.0,56.81,68.16,72.63,94.57,18.86,54.33,85.68,6.16,10.2,65.662,D
S10084,Sara,Anderson,student9084@university.edu,Female,21,Engineering,65.47,46.42,49.67,96.14,41.42,69.66,43.14,92.2,7.23,19.0,57.476,F
S10085,Ethan,Lewis,student9085@university.edu,Male,21,Mathematics,75.08,30.46,61.17,72.69,75.59,62.04,71.51,59.86,7.01,3.4,57.6745,F
S10086,Sara,Martin,student9086@university.edu,Female,25,Mathematics,55.87,43.14,52.88,67.74,72.34,35.57,86.47,80.36,2.72,15.6,58.4875,F
S10087,Emma,Harris,student9087@university.edu,Male,21,Business,53.24,74.86,83.63,93.04,87.52,64.75,65.16,42.38,6.27,7.8,78.3845,C
S10088,Priya,Harris,student9088@university.edu,Female,24,CS,90.14,70.89,82.72,49.12,70.02,38.95,93.99,60.13,3.2,13.0,71.2615,C
S10089,Sofia,Lewis,student9089@university.edu,Female,20,Business,78.45,44.71,30.99,94.79,77.93,57.87,25.85,96.93,2.97,4.6,52.811,F
S10090,John,Lewis,student9090@university.edu,Male,25,Business,77.1,66.77,41.03,52.94,98.25,54.02,26.24,64.6,7.69,18.7,55.3225,F
S10091,Noah,Clark,student9091@university.edu,Female,25,Engineering,56.65,62.42,95.83,58.73,96.99,73.7,30.15,69.77,6.51,3.8,73.051,C
S10092,Ali,Garcia,student9092@university.edu,Female,19,CS,60.82,32.5,87.22,66.06,75.63,88.99,54.42,69.64,9.61,15.6,65.1365,D
S10093,Ethan,Lewis,student9093@university.edu,Male,20,Business,58.98,91.25,35.25,55.0,86.04,58.79,60.07,75.42,0.74,10.5,62.959,D
S10094,James,Martin,student9094@university.edu,Female,22,Mathematics,71.57,78.45,40.68,48.51,54.76,13.03,26.7,78.65,6.62,5.8,51.823,F
S10095,Sara,Davis,student9095@university.edu,Male,22,CS,63.12,50.93,87.44,64.06,76.86,34.13,78.99,33.05,6.27,4.7,67.5175,D
S10096,Maria,Smith,student9096@university.edu,Male,21,Mathematics,94.06,57.15,49.62,90.69,42.76,99.31,72.34,41.94,6.69,17.5,61.3495,D
S10097,John,Walker,student9097@university.edu,Female,22,Engineering,69.38,81.61,46.2,74.06,99.86,68.38,14.95,80.29,5.86,17.7,64.286,D
S10098,Ethan,Harris,student9098@university.edu,Male,19,CS,94.23,78.76,87.97,60.35,92.47,58.92,67.04,52.17,8.11,4.0,76.639,C
S10099,Sara,Robinson,student9099@university.edu,Female,18,Mathematics,62.12,33.03,99.48,73.19,79.35,29.39,59.13,63.74,3.46,6.3,67.5845,D
S10100,James,Walker,student9100@university.edu,Male,25,Business,91.9,58.19,38.73,85.26,59.8,56.76,20.93,74.67,5.59,6.6,53.6,F
S10101,Ali,Davis,student9101@university.edu,Female,18,CS,96.91,49.53,98.46,65.74,79.61,62.99,32.1,30.02,5.99,15.4,67.603,D
S10102,Nora,Martin,student9102@university.edu,Male,21,Mathematics,57.92,77.04,98.8,91.04,94.57,21.06,43.0,75.56,1.02,1.6,81.144,B
S10103,Fatima,White,student9103@university.edu,Male,18,Mathematics,72.61,63.16,64.88,66.84,48.27,56.91,88.9,46.71,1.42,12.7,64.178,D
S10104,Lucas,Walker,student9104@university.edu,Female,21,Engineering,51.23,56.3,43.44,60.17,91.76,41.61,41.61,67.7,8.55,17.3,54.935,F
S10105,Aisha,Thomas,student9105@university.edu,Male,22,CS,80.32,95.33,63.76,45.81,44.87,49.76,17.68,56.71,5.43,1.0,61.4105,D
S10106,Zara,Martin,student9106@university.edu,Male,18,Engineering,81.8,95.72,97.18,87.1,82.57,32.29,37.19,62.09,3.42,4.2,82.844,B
S10107,Ahmed,Anderson,student9107@university.edu,Female,24,Business,71.66,76.44,86.17,81.64,56.4,21.36,59.65,64.61,4.68,13.4,73.1105,C
S10108,James,Wilson,student9108@university.edu,Female,20,Engineering,78.76,64.62,65.18,69.39,83.81,56.29,59.5,60.74,9.51,19.6,66.3,D
S10109,Sofia,Harris,student9109@university.edu,Female,19,Engineering,72.8,95.78,70.68,88.23,40.9,35.98,43.47,90.0,6.13,19.8,73.1195,C
S10110,Aisha,Taylor,student9110@university.edu,Male,21,Mathematics,95.2,57.78,70.76,98.48,71.53,12.51,25.46,33.44,8.3,17.4,62.4415,D
S10111,Ravi,Martinez,student9111@university.edu,Male,19,Engineering,73.13,40.73,60.98,60.82,50.07,58.84,56.94,90.46,7.05,10.1,55.7655,F
S10112,Lucas,Martin,student9112@university.edu,Male,19,CS,61.94,83.52,32.49,80.01,60.72,49.81,59.0,45.79,2.88,19.2,59.3805,F
S10113,Sofia,Garcia,student9113@university.edu,Male,21,Business,50.1,54.04,97.55,63.29,61.51,84.85,18.15,88.2,0.13,11.9,68.887,D
S10114,Maria,Lewis,student9114@university.edu,Male,23,Engineering,58.97,95.8,75.14,57.24,77.54,52.64,34.9,71.89,4.78,10.9,72.5485,C
S10115,David,Wilson,student9115@university.edu,Female,18,Engineering,96.38,54.88,62.45,82.17,62.81,42.25,40.73,85.38,5.05,8.1,61.516,D
S10116,Maria,Thomas,student9116@university.edu,Female,18,CS,81.62,93.83,50.62,43.4,87.63,85.84,25.64,43.52,5.5,14.1,62.9485,D
S10117,David,Walker,student9117@university.edu,Male,18,Business,90.7,91.31,93.16,95.92,86.97,97.31,84.16,34.68,6.79,12.9,88.876,B
S10118,Fatima,Lewis,student9118@university.edu,Female,21,Business,88.39,81.84,93.6,68.95,72.87,84.66,68.51,31.42,9.46,9.3,78.8245,C
S10119,Sara,Williams,student9119@university.edu,Male,22,Mathematics,70.15,77.22,48.54,60.47,94.74,50.86,96.16,68.45,3.62,12.7,67.993,D
S10120,Noah,Jones,student9120@university.edu,Female,22,Mathematics,99.38,90.86,42.6,60.96,72.7,73.95,69.49,57.07,9.53,12.2,65.409,D
S10121,Emma,Robinson,student9121@university.edu,Male,18,Engineering,64.3,91.19,56.79,60.04,59.26,97.6,38.94,47.45,4.14,5.3,65.913,D
S10122,Fatima,Martinez,student9122@university.edu,Female,21,Engineering,54.96,65.61,84.82,69.8,78.25,64.7,92.07,78.36,7.02,1.7,76.5035,C
S10123,John,Harris,student9123@university.edu,Male,18,Engineering,74.32,61.06,86.33,72.31,56.28,21.75,34.55,84.13,4.04,6.9,66.3875,D
S10124,David,Wilson,student9124@university.edu,Male,22,Engineering,51.97,65.33,92.29,57.75,94.46,75.44,96.75,83.61,9.49,14.1,79.7555,C
S10125,Ravi,Harris,student9125@university.edu,Female,22,Engineering,65.44,57.45,62.78,42.0,66.3,47.14,73.19,87.8,1.47,10.0,60.1925,D
S10126,Ahmed,Walker,student9126@university.edu,Female,21,Engineering,77.24,57.54,64.08,72.81,97.82,14.24,66.74,58.01,3.08,15.5,64.599,D
S10127,Maria,Johnson,student9127@university.edu,Female,21,Engineering,94.64,68.4,81.79,72.11,99.2,20.6,71.46,57.28,8.88,11.1,73.4135,C
S10128,David,Brown,student9128@university.edu,Female,23,Engineering,67.91,98.47,41.54,72.63,73.87,33.98,23.63,38.94,7.64,6.3,61.37,D
S10129,Ethan,Taylor,student9129@university.edu,Male,21,Engineering,76.35,84.58,69.54,58.03,51.62,92.44,40.24,85.8,5.91,7.1,68.8095,D
S10130,Lucas,Johnson,student9130@university.edu,Female,23,Business,92.75,32.14,56.45,40.82,46.07,40.18,96.7,88.25,2.96,9.1,51.7915,F
S10131,Fatima,Brown,student9131@university.edu,Female,19,Engineering,56.99,83.82,55.61,42.2,83.33,81.75,90.97,67.96,1.04,8.9,68.8835,D
S10132,Emma,Jones,student9132@university.edu,Male,18,Mathematics,52.69,62.19,66.24,63.33,92.97,41.18,90.96,66.8,0.36,4.1,68.711,D
S10133,David,Smith,student9133@university.edu,Male,21,Engineering,93.7,81.32,81.24,69.86,46.47,88.63,29.2,89.87,5.5,12.2,71.673,C
S10134,Sofia,Smith,student9134@university.edu,Female,22,Engineering,61.49,76.59,59.71,66.36,51.83,45.16,74.35,33.46,7.56,11.8,63.5635,D
S10135,John,White,student9135@university.edu,Male,24,Mathematics,84.53,57.21,37.08,65.2,77.34,77.03,32.79,76.89,2.43,16.5,53.9155,F
S10136,Liam,Martin,student9136@university.edu,Male,19,CS,99.27,84.97,68.38,47.14,90.1,35.86,61.36,40.57,3.13,14.4,67.795,D
S10137,Ahmed,Jackson,student9137@university.edu,Female,22,Engineering,80.8,51.68,67.68,61.02,51.27,75.44,10.66,68.57,7.86,15.8,55.7705,F
S10138,David,Lewis,student9138@university.edu,Male,24,Business,55.52,94.03,79.11,62.45,41.06,43.39,78.96,85.15,6.06,8.9,75.037,C
S10139,Ahmed,Thomas,student9139@university.edu,Male,21,Business,70.0,34.32,73.53,54.22,72.31,20.27,35.26,78.13,3.39,15.7,54.449,F
S10140,Omar,Smith,student9140@university.edu,Female,22,CS,89.76,83.91,84.34,99.23,49.0,60.38,16.97,49.27,9.44,18.0,73.2435,C
S10141,Zara,Johnson,student9141@university.edu,Female,20,Engineering,80.57,77.66,79.76,69.82,84.84,14.67,34.47,40.86,0.64,12.4,68.5235,D
S10142,John,Garcia,student9142@university.edu,Male,21,Mathematics,79.33,73.64,55.35,98.11,67.49,81.47,33.01,67.75,7.51,16.0,67.2425,D
S10143,Ali,Anderson,student9143@university.edu,Male,25,Mathematics,86.45,98.07,65.82,63.97,91.61,90.18,26.46,74.72,7.89,7.9,73.911,C
S10144,Emma,Martin,student9144@university.edu,Male,19,Mathematics,95.1,83.09,43.9,42.27,48.67,71.24,11.65,96.99,0.38,17.1,54.7265,F
S10145,Lucas,Wilson,student9145@university.edu,Female,25,Mathematics,93.98,95.92,52.21,77.68,66.59,16.97,56.9,72.23,0.47,2.7,68.104,D
S10146,Fatima,Brown,student9146@university.edu,Female,19,Business,64.51,36.1,44.57,50.8,94.82,74.91,72.19,36.82,9.31,5.0,52.3035,F
S10147,Ravi,Taylor,student9147@university.edu,Female,23,Engineering,52.34,42.36,36.08,46.24,87.97,27.15,44.69,41.06,0.71,15.2,45.0265,F
S10148,Maria,Garcia,student9148@university.edu,Female,18,CS,50.2,63.81,66.44,92.27,47.75,99.05,53.99,67.56,8.15,19.9,68.2295,D
S10149,Maria,Anderson,student9149@university.edu,Female,20,Mathematics,82.09,92.38,98.36,85.78,86.33,27.56,84.19,55.19,0.2,1.4,86.6595,B
S10150,Priya,Garcia,student9150@university.edu,Female,23,Engineering,52.39,98.46,39.64,68.61,64.14,57.66,49.27,97.65,4.8,8.0,65.905,D
S10151,Fatima,Thomas,student9151@university.edu,Female,24,CS,70.27,50.99,61.28,56.84,40.42,45.54,14.44,67.59,7.04,3.8,50.8,F
S10152,Sofia,Clark,student9152@university.edu,Male,25,Business,71.86,66.53,36.58,76.03,56.98,78.09,61.65,36.58,8.34,17.6,56.6075,F
S10153,David,Davis,student9153@university.edu,Female,25,Mathematics,96.27,53.33,47.79,58.48,41.69,83.52,23.0,80.94,8.17,8.0,51.1335,F
S10154,Sara,Robinson,student9154@university.edu,Female,23,Business,53.58,86.74,47.45,84.38,79.58,59.99,27.87,40.08,4.97,3.4,64.3255,D
S10155,Zara,Clark,student9155@university.edu,Female,24,CS,72.51,82.72,97.03,77.98,57.35,46.97,65.43,34.06,4.62,15.1,77.8155,C
S10156,Maria,Clark,student9156@university.edu,Male,19,Engineering,59.57,80.66,88.94,65.57,50.75,92.4,35.3,39.08,9.44,4.7,71.8615,C
S10157,Lucas,Walker,student9157@university.edu,Female,21,CS,80.66,86.76,70.49,69.32,63.73,92.87,38.6,53.25,1.03,7.8,70.774,C
S10158,James,Anderson,student9158@university.edu,Female,24,Mathematics,73.46,83.5,98.96,56.75,99.99,75.69,91.76,74.36,5.9,14.2,85.753,B
S10159,Noah,White,student9159@university.edu,Female,21,Mathematics,94.41,73.04,52.37,54.25,60.7,44.08,95.18,71.54,7.07,5.4,63.4775,D
S10160,Maria,Martin,student9160@university.edu,Male,19,Engineering,58.89,35.71,59.86,58.62,40.54,64.83,11.72,49.07,2.37,14.1,46.5995,F
S10161,Liam,Thomas,student9161@university.edu,Female,19,Mathematics,80.62,98.47,93.28,61.81,76.91,28.06,88.63,50.47,1.77,15.8,82.3535,B
S10162,Liam,Harris,student9162@university.edu,Female,25,Engineering,83.6,85.04,85.75,46.25,66.08,80.32,19.22,69.29,9.6,17.2,69.933,D
S10163,Zara,Wilson,student9163@university.edu,Female,19,Business,82.14,73.91,66.99,49.58,81.94,85.06,40.24,70.0,9.38,10.5,65.9825,D
S10164,David,Thomas,student9164@university.edu,Female,24,Business,84.77,92.61,55.56,87.68,67.57,67.03,40.27,66.9,1.57,18.6,70.453,C
S10165,James,Brown,student9165@university.edu,Female,22,Business,87.05,41.16,81.61,58.94,55.33,14.12,99.49,69.34,1.41,16.1,63.269,D
S10166,Sara,Taylor,student9166@university.edu,Male,25,Mathematics,50.78,55.9,35.92,99.26,84.13,11.09,58.23,73.79,0.2,5.2,58.12,F
S10167,Aisha,Martinez,student9167@university.edu,Female,20,Mathematics,99.81,74.99,77.87,60.39,55.49,33.08,53.58,61.93,0.97,9.4,66.8245,D
S10168,Priya,Davis,student9168@university.edu,Female,23,CS,81.71,68.86,33.44,45.36,76.9,67.9,24.97,58.82,2.81,14.5,50.574,F
S10169,Ethan,Jones,student9169@university.edu,Male,24,CS,70.5,42.42,56.2,92.95,84.68,48.7,35.29,32.26,1.09,16.9,57.4525,F
S10170,Zara,Martinez,student9170@university.edu,Female,25,Engineering,86.74,72.57,77.92,66.93,44.81,98.99,61.52,70.64,6.03,4.4,70.6725,C
S10171,Zara,Wilson,student9171@university.edu,Female,19,Business,88.92,82.04,85.9,47.67,65.02,79.8,20.2,92.18,8.64,6.2,70.5515,C
S10172,Fatima,Brown,student9172@university.edu,Female,25,CS,83.16,52.06,49.54,40.42,85.66,24.76,56.83,79.46,6.65,10.6,53.4,F
S10173,Noah,White,student9173@university.edu,Female,19,Engineering,60.91,49.28,31.6,68.29,44.65,94.03,36.98,59.06,0.34,17.8,47.861,F
S10174,Sofia,Taylor,student9174@university.edu,Female,18,Business,83.7,47.11,50.98,99.71,93.45,44.52,55.43,31.99,2.88,9.0,60.7415,D
S10175,Emma,Lewis,student9175@university.edu,Female,19,Mathematics,52.12,59.34,47.31,43.05,63.05,98.55,80.48,81.19,8.99,17.9,58.8255,F
S10176,James,Thomas,student9176@university.edu,Female,19,Business,68.54,93.83,36.18,48.9,50.31,64.95,75.47,91.76,0.7,1.2,62.06,D
S10177,John,Clark,student9177@university.edu,Male,24,CS,75.5,86.03,61.88,96.68,98.29,80.41,48.61,31.76,8.1,4.3,74.872,C
S10178,Emma,Robinson,student9178@university.edu,Male,20,Mathematics,83.07,46.44,54.43,45.11,62.53,84.09,29.13,74.45,9.73,5.2,51.7985,F
S10179,Ali,Clark,student9179@university.edu,Male,21,Business,87.34,69.7,73.62,55.58,46.97,56.27,34.4,67.38,9.57,4.2,62.1675,D
S10180,Ahmed,Johnson,student9180@university.edu,Female,24,CS,56.02,50.08,32.99,78.3,62.77,64.8,20.24,65.45,7.5,3.7,48.9755,F
S10181,James,Wilson,student9181@university.edu,Male,23,Mathematics,63.99,60.83,61.58,54.97,81.71,64.54,39.34,47.04,8.99,17.4,59.611,F
S10182,Ravi,Harris,student9182@university.edu,Female,22,CS,85.37,82.84,51.16,64.89,92.57,57.03,12.65,85.8,5.48,11.8,63.455,D
S10183,Fatima,Garcia,student9183@university.edu,Female,23,Business,92.57,69.69,86.51,97.56,68.43,21.07,21.02,41.22,8.36,5.1,70.069,C
S10184,Lucas,Davis,student9184@university.edu,Female,20,Business,56.52,49.65,30.63,79.51,94.55,28.75,79.06,75.52,0.68,7.7,56.1025,F
S10185,Zara,Robinson,student9185@university.edu,Male,23,Business,58.97,43.68,39.99,84.36,65.77,72.13,89.85,95.42,8.95,18.5,59.5105,F
S10186,Liam,Harris,student9186@university.edu,Female,18,Business,59.58,60.03,33.06,62.31,53.93,20.21,72.67,72.3,1.22,12.6,51.5575,F
S10187,John,Thomas,student9187@university.edu,Male,19,Mathematics,88.46,88.84,73.0,88.54,92.16,23.12,80.41,38.69,4.97,15.6,77.7385,C
S10188,Emma,Smith,student9188@university.edu,Female,25,CS,67.75,96.63,62.71,66.47,84.37,91.21,71.44,77.44,8.29,9.9,76.9545,C
